FORMA|KEY|SIGL
foi|foi|p
et|et|p
de|de|p
son|son1|p
sairement|sairement|p
##|##
,|,|p
de|de|p
qoi|qoi|p
li|li2|p
mesavint|mesavint|p
##|##
ensi|ensi|p
com|com|p
je|je|p
croi|croi|p
.|.|p
##|##
puis_aprés|puis_aprés|p
,|,|p
sans|sans|p
plus|plus1|p
targier|targier|p
##|##
,|,|p
se|se|p
choucha|choucha|p
delés|delés|p
li|li4|p
##|##
,|,|p
si|si|p
virent|virent1|p
tote|tote|p
la|la|p
##|##
nuit|nuit|p
ensenble|ensenble|p
à|à|p
mult|mult|p
grant|grant4|p
##|##
joie|joie|p
et|et|p
à|à|p
mult|mult|p
grant|grant1|p
##|##
soulaz|soulaz|p
.|.|p
si|si|p
cuit|cuit|p
qe|qe3|p
##|##
se|se2|p
en|en|p
jason|jason|p
ne|ne|p
demora|demora|p
##|##
la|la|p
nuit|nuit|p
,|,|p
il|il|p
la|la1|p
##|##
despulcella|despulcella|p
.|.|p
quant|quant|p
vint|vint|p
vers|vers|p
##|##
l’|l’|p
ajorner|ajorner|p
,|,|p
jason|jason|p
dist|dist|p
##|##
à|à|p
la|la|p
damoisele|damoisele|p
:|:|p
"|"||p
dame|dame|p
##|##
,|,|p
il|il2|p
est|est|p
huimés|huimés|p
tenz|tenz|p
##|##
de|de|p
lever|lever|p
por_ce_q’|por_ce_q’|p
il|il2|p
est|est|p
##|##
près|près1|p
dou|dou|p
jour|jour|p
et|et|p
je|je|p
##|##
ne|ne|p
voudroie|voudroie|p
estre|estre|p
aperceüs|aperceüs|p
de|de|p
##|##
nullui|nullui|p
.|.|p
et|et|p
je|je|p
vos|vos|p
##|##
pri|pri|p
,|,|p
chiere|chiere1|p
dame|dame|p
,|,|p
##|##
tant_com|tant_com|p
je|je|p
plus|plus|p
puis|puis|p
ma|ma|p
##|##
dame|dame|p
proier|proier|p
,|,|p
qe|qe3|p
vos|vos1|p
##|##
de|de|p
ma|ma|p
besoigne|besoigne|p
pensiéz|pensiéz|p
car|car|p
##|##
ma|ma|p
esperance|esperance|p
et|et|p
ma|ma|p
atendance|atendance|p
##|##
est|est|p
en|en|p
vos|vos|p
soulement|soulement|p
"|"||p
##|##
.|.|p
coment|coment|p
jason|jason|p
recevi|recevi|p
les|les1|p
##|##
mervoilles|mervoilles|p
qe|qe1|p
medea|medea|p
li|li2|p
dona|dona|p
##|##
.|.|p
medea|medea|p
respondi|respondi|p
et|et|p
dist|dist|p
##|##
:|:|p
"|"||p
biau|biau|p
dous|dous1|p
amis|amis|p
,|,|p
##|##
je|je|p
sui|sui1|p
apensee|apensee|p
et|et|p
aparoillee|aparoillee6|p
##|##
de|de|p
vostre|vostre2|p
besoigne|besoigne|p
achever|achever|p
à|à|p
##|##
toute|toute|p
vostre|vostre2|p
volonté|volonté|p
"|"||p
.|.|p
##|##
adonc|adonc|p
se|se1|p
lieverent|lieverent|p
li|li3|p
dui|dui|p
##|##
amanz|amanz|p
dou|dou|p
lit|lit1|p
.|.|p
medea|medea|p
##|##
ovri|ovri|p
un|un|p
sien|sien|p
escrinz|escrinz|p
devant|devant1|p
##|##
jason|jason1|p
,|,|p
si|si|p
en|en2|p
traïst|traïst|p
##|##
une|une|p
imaje|imaje|p
mult|mult|p
belle|belle|p
et|et|p
##|##
mult|mult|p
soutiliment|soutiliment|p
hovree|hovree1|p
.|.|p
puis|puis|p
##|##
dist|dist|p
à|à|p
jason|jason1|p
:|:|p
"|"||p
ceste|ceste1|p
##|##
imaje|imaje|p
porterais|porterais|p
avec|avec|p
toi|toi|p
car|car|p
##|##
,|,|p
tant_com|tant_com|p
tu|tu|p
l’|l’4|p
avras|avras|p
##|##
sor|sor|p
toi|toi|p
,|,|p
tu|tu|p
ne|ne|p
##|##
creberas|creberas|p
nulle|nulle|p
rienz|rienz1|p
vivant|vivant|p
qi|qi|p
##|##
en|en|p
terre|terre|p
soit|soit|p
"|"||p
.|.|p
##|##
aprés|aprés1|p
li|li2|p
bailla|bailla|p
un|un|p
hengniment|hengniment|p
##|##
et|et|p
li|li2|p
dist|dist|p
:|:|p
"|"||p
de|de|p
##|##
cestui|cestui3|p
ongniment|ongniment|p
hognerais|hognerais|p
ton|ton|p
cors|cors|p
##|##
car|car|p
il|il|p
est|est|p
de|de|p
tel|tel6|p
##|##
vertus|vertus|p
qe|qe3|p
,|,|p
tant_com|tant_com|p
tu|tu|p
##|##
en|en2|p
avras|avras1|p
ton|ton|p
cors|cors|p
hoïnt|hoïnt|p
##|##
,|,|p
nuls|nuls|p
feu|feu|p
ne|ne|p
te|te|p
##|##
poira|poira|p
damegier|damegier|p
ne|ne1|p
nuire|nuire|p
"|"||p
##|##
.|.|p
aprés|aprés1|p
li|li2|p
bailla|bailla|p
un|un|p
##|##
anel|anel1|p
mult|mult|p
bel|bel1|p
et|et|p
mult|mult|p
##|##
riche|riche3|p
et|et|p
mult|mult|p
soutilment|soutilment|p
hovrés|hovrés2|p
##|##
,|,|p
si|si|p
li|li2|p
dist|dist|p
qe|qe3|p
##|##
,|,|p
tant_com|tant_com|p
il|il|p
l’|l’5|p
avra|avra|p
##|##
de_denz|de_denz|p
son|son1|p
doi|doi|p
,|,|p
nul|nul|p
##|##
enchantement|enchantement|p
ne|ne|p
creinbra|creinbra|p
ne|ne|p
nulle|nulle2|p
##|##
venim|venim|p
de|de|p
serpent|serpent1|p
ni|ni|p
feu|feu1|p
##|##
ni|ni|p
nulle|nulle|p
armeüres|armeüres|p
ni|ni|p
ne|ne|p
##|##
poroit|poroit|p
en|en|p
eve|eve|p
noier|noier|p
.|.|p
##|##
encor|encor|p
avoit|avoit|p
l’|l’|p
anel|anel|p
autre|autre4|p
##|##
vertu|vertu|p
car|car|p
,|,|p
qi|qi|p
eüst|eüst|p
##|##
la|la|p
piere|piere|p
de_denz|de_denz|p
son|son1|p
poins|poins|p
##|##
enclose|enclose|p
,|,|p
il|il|p
poroit|poroit|p
aler|aler|p
##|##
entre|entre|p
les|les1|p
genz|genz|p
qi|qi|p
ne|ne|p
##|##
seroit|seroit|p
veü|veü1|p
de|de|p
nullui|nullui|p
;|;|p
et|et|p
##|##
voudra|voudra|p
estre|estre|p
veü|veü1|p
,|,|p
mete|mete|p
##|##
l’|l’|p
anel|anel1|p
de_denz|de_denz|p
son|son1|p
doi|doi|p
##|##
,|,|p
si|si|p
sera|sera1|p
veü|veü1|p
.|.|p
##|##
tel|tel6|p
vertu|vertu|p
avoit|avoit|p
l’|l’|p
anel|anel|p
##|##
com|com|p
je|je|p
vos|vos|p
ai|ai|p
dit|dit1|p
##|##
.|.|p
et|et|p
quant|quant|p
la|la|p
damoiselle|damoiselle|p
##|##
hot|hot|p
ensi|ensi|p
l’|l’|p
anel|anel1|p
baillé|baillé1|p
##|##
,|,|p
si|si|p
li|li2|p
dist|dist|p
ensi|ensi|p
##|##
:|:|p
"|"||p
jason|jason|p
,|,|p
l’|l’|p
anel|anel1|p
##|##
me|me|p
garde|garde1|p
bien|bien4|p
por_ce_qe|por_ce_qe|p
je|je|p
##|##
l’|l’5|p
aim|aim|p
sor|sor|p
toute|toute|p
rienz|rienz1|p
##|##
qe|qe1|p
je|je|p
ai|ai1|p
au|au|p
monde|monde1|p
##|##
car|car|p
il|il|p
ne|ne|p
se|se|p
poroit|poroit|p
##|##
por|por|p
un|un|p
grant|grant1|p
tresor|tresor|p
achater|achater|p
##|##
"|"||p
.|.|p
aprés|aprés|p
l’|l’|p
anel|anel1|p
##|##
li|li2|p
douna|douna|p
medea|medea|p
un|un|p
petit|petit|p
##|##
iscrit|iscrit|p
et|et|p
li|li2|p
dist|dist|p
:|:|p
"|"||p
##|##
jason|jason|p
,|,|p
quant|quant|p
le|le|p
monton|monton1|p
##|##
verais|verais1|p
,|,|p
tot|tot4|p
maintenant|maintenant|p
t’|t’|p
##|##
areste|areste|p
sanz|sanz|p
aler|aler|p
plus|plus|p
avant|avant|p
##|##
tant_qe|tant_qe|p
tu|tu|p
aies|aies1|p
les|les|p
diex|diex|p
##|##
sacrefiéz|sacrefiéz|p
car|car|p
,|,|p
se|se2|p
tu|tu|p
##|##
ne|ne|p
le|le6|p
fesoie|fesoie|p
ensi|ensi|p
,|,|p
##|##
il|il|p
t’|t’|p
en|en2|p
mesaverroit|mesaverroit|p
de|de|p
##|##
ton|ton|p
cors|cors|p
.|.|p
et|et|p
por_ce|por_ce|p
##|##
lierai|lierai|p
cestui|cestui3|p
escrit|escrit|p
trois|trois|p
fois|fois|p
##|##
tot|tot4|p
bellement|bellement|p
vers|vers|p
horient|horient|p
.|.|p
##|##
encore|encore|p
t’|t’|p
enseing|enseing|p
et|et|p
di|di|p
##|##
qe|qe3|p
tu|tu|p
ne|ne|p
soies|soies|p
de|de|p
##|##
nulle|nulle|p
rienz|rienz1|p
espaontés|espaontés|p
ni|ni|p
espardus|espardus|p
##|##
"|"||p
.|.|p
aprés|aprés|p
ce|ce1|p
li|li2|p
##|##
a|a2|p
doné|doné|p
medea|medea|p
une|une|p
mainiere|mainiere|p
##|##
de|de|p
glut|glut|p
tenplerés|tenplerés|p
por|por|p
tel|tel6|p
##|##
mainiere|mainiere|p
et|et|p
adoubés|adoubés|p
qe|qe3|p
nulle|nulle|p
##|##
rienz|rienz1|p
qi|qi|p
le|le4|p
tochast|tochast|p
ne|ne|p
##|##
le|le4|p
poroit|poroit|p
de_sor|de_sor|p
li|li2|p
hoster|hoster|p
##|##
.|.|p
et|et|p
puis|puis|p
li|li2|p
dist|dist|p
##|##
en|en|p
tel|tel6|p
mainere|mainere|p
:|:|p
"|"||p
jason|jason|p
##|##
,|,|p
fist|fist|p
elle|elle|p
,|,|p
quant|quant|p
##|##
tu|tu|p
verrais|verrais|p
le|le1|p
bues|bues3|p
,|,|p
##|##
tot|tot4|p
maintenant|maintenant|p
lor|lor4|p
espandrais|espandrais|p
les|les|p
##|##
gluz|gluz|p
por|por|p
le|le|p
nes|nes|p
et|et|p
##|##
por|por|p
la|la|p
bouche|bouche|p
,|,|p
de|de|p
##|##
ce|ce1|p
avendra|avendra|p
qe|qe3|p
jamés|jamés|p
feu|feu|p
##|##
n’|n’|p
en|en2|p
istra|istra|p
.|.|p
puis_qe|puis_qe|p
##|##
le|le|p
feu|feu|p
sera|sera1|p
estaint|estaint|p
,|,|p
##|##
tu|tu|p
prendrais|prendrais|p
les|les|p
bues|bues3|p
et|et|p
##|##
les|les4|p
ferais|ferais|p
arer|arer|p
qatre|qatre|p
roes|roes|p
##|##
ho|ho|p
tes|tes|p
els|els2|p
clos|clos|p
qe|qe3|p
##|##
tu|tu|p
ne|ne|p
le|le6|p
vois|vois|p
.|.|p
##|##
et|et|p
quant|quant|p
tu|tu|p
l’|l’6|p
avrais|avrais|p
##|##
ensi|ensi|p
fet|fet|p
,|,|p
si|si|p
t’|t’|p
##|##
en|en2|p
irais|irais|p
grant|grant4|p
aleüre|aleüre|p
vers|vers|p
##|##
le|le|p
serpent|serpent1|p
,|,|p
si|si|p
conbaterais|conbaterais|p
##|##
ho|ho|p
lui|lui|p
hardiement|hardiement|p
car|car|p
grant|grant4|p
##|##
bataille|bataille|p
et|et|p
fiere|fiere|p
i|i|p
troverais|troverais|p
##|##
.|.|p
mes|mes|p
seürement|seürement|p
te|te|p
fais|fais|p
##|##
asavoir|asavoir|p
q’|q’1|p
il|il|p
nen|nen|p
avra|avra|p
##|##
ja|ja|p
vers|vers|p
toi|toi|p
duree|duree1|p
ne|ne|p
##|##
pooir|pooir|p
de|de|p
soi|soi|p
defendre|defendre|p
car|car|p
##|##
tu|tu|p
l’|l’5|p
ocirais|ocirais|p
.|.|p
mes|mes|p
##|##
quant|quant|p
tu|tu|p
l’|l’5|p
avrais|avrais|p
ocis|ocis|p
##|##
,|,|p
si|si|p
hovererais|hovererais|p
en|en|p
tel|tel6|p
##|##
mainiere|mainiere|p
car|car|p
tos|tos1|p
les|les4|p
traierais|traierais|p
##|##
les|les|p
denz|denz|p
de_la|de_la|p
bouche|bouche|p
puis|puis|p
##|##
les|les4|p
semeras|semeras|p
de_denz|de_denz|p
la|la|p
terre|terre|p
##|##
qe|qe1|p
les|les|p
bues|bues2|p
avront|avront1|p
aree|aree|p
##|##
,|,|p
car|car|p
ensi|ensi|p
le|le6|p
convient|convient|p
##|##
afer|afer1|p
.|.|p
puis_qe|puis_qe|p
tu|tu|p
avrais|avrais|p
##|##
ce|ce1|p
fet|fet|p
,|,|p
tu|tu|p
veirais|veirais|p
##|##
de|de|p
ces|ces1|p
denz|denz|p
à|à|p
tels|tels1|p
##|##
els|els2|p
naistre|naistre|p
mult|mult|p
de|de|p
chevaliers|chevaliers3|p
##|##
armés|armés|p
de|de|p
toutes|toutes|p
ars|ars|p
;|;|p
le_qels|le_qels|p
##|##
,|,|p
quant|quant|p
il|il1|p
s’|s’1|p
entreveiront|entreveiront|p
##|##
,|,|p
se|se1|p
correront|correront|p
sovre|sovre|p
sans|sans|p
##|##
demorer|demorer|p
et|et|p
s’|s’1|p
entrehociront|entrehociront|p
tos|tos4|p
##|##
sanz|sanz|p
demore|demore|p
.|.|p
quant|quant|p
tu|tu|p
##|##
avrais|avrais|p
ce|ce1|p
veü|veü|p
,|,|p
adonc|adonc|p
##|##
nen|nen|p
oblier|oblier|p
à|à|p
rendre|rendre|p
grace|grace|p
##|##
as|as|p
diex|diex|p
mult|mult|p
honblement|honblement|p
de|de|p
##|##
ta|ta|p
victoire|victoire|p
.|.|p
lor|lor3|p
avrais|avrais|p
##|##
tos|tos6|p
chevis|chevis|p
et|et|p
aconplis|aconplis1|p
,|,|p
##|##
si|si|p
t’|t’|p
en|en|p
irais|irais|p
vers|vers|p
##|##
le|le|p
monton|monton1|p
et|et|p
prendrais|prendrais|p
le|le|p
##|##
toison|toison|p
seulement|seulement|p
et|et|p
le|le|p
monton|monton1|p
##|##
laisserais|laisserais|p
.|.|p
mes|mes|p
bien|bien4|p
te|te|p
##|##
garde|garde2|p
qe|qe3|p
tu|tu|p
ne|ne|p
face|face|p
##|##
plus|plus1|p
enluec|enluec|p
demorance|demorance|p
.|.|p
maintenant|maintenant|p
##|##
te|te|p
met|met|p
au|au|p
repaire|repaire|p
et|et|p
##|##
bien|bien4|p
te|te|p
garde|garde2|p
qe|qe3|p
tot_ce_qe|tot_ce_qe|p
##|##
je|je|p
t’|t’|p
ai|ai|p
dit|dit1|p
et|et|p
##|##
enseignés|enseignés|p
ne|ne|p
metes|metes|p
nulle|nulle|p
rienz|rienz1|p
##|##
en|en|p
obli|obli|p
"|"||p
.|.|p
atant|atant|p
##|##
se|se|p
parti|parti|p
jason|jason|p
,|,|p
si|si|p
##|##
ala|ala|p
sa|sa|p
voie|voie|p
;|;|p
et|et|p
medea|medea|p
##|##
remest|remest|p
de_denz|de_denz|p
sa|sa|p
chanbre|chanbre|p
.|.|p
##|##
coment|coment|p
li|li|p
roi|roi|p
oetes|oetes|p
defendi|defendi|p
##|##
jason|jason1|p
et|et|p
consoilla|consoilla|p
d’|d’|p
aler|aler|p
##|##
en_l’|en_l’|p
isle|isle|p
por|por|p
la|la|p
toison|toison|p
##|##
querre|querre|p
.|.|p
quant|quant|p
il|il1|p
vindrent|vindrent|p
##|##
au|au|p
departir|departir|p
et|et|p
au|au|p
desevrer|desevrer|p
##|##
,|,|p
il|il1|p
se|se1|p
baiserent|baiserent|p
et|et|p
##|##
acoullerent|acoullerent|p
plus|plus|p
de|de|p
c|c|p
fois|fois|p
##|##
.|.|p
jason|jason|p
torna|torna1|p
tot|tot4|p
bellement|bellement|p
##|##
à|à|p
son|son1|p
lit|lit1|p
,|,|p
si|si|p
##|##
escondi|escondi|p
ce_qe|ce_qe|p
medea|medea|p
li|li2|p
donaia|donaia|p
##|##
et|et|p
mult|mult|p
fu|fu|p
aleigre|aleigre|p
et|et|p
##|##
joieus|joieus|p
de|de|p
ce_qe|ce_qe|p
avenu|avenu|p
li|li2|p
##|##
estoit|estoit3|p
et|et|p
mult|mult|p
se|se|p
conforta|conforta|p
##|##
de|de|p
ceste|ceste1|p
grant|grant4|p
aventure|aventure|p
.|.|p
##|##
et|et|p
quant|quant|p
il|il|p
ot|ot1|p
ces|ces2|p
##|##
chouses|chouses|p
escondues|escondues|p
,|,|p
il|il|p
s’|s’|p
##|##
endormi|endormi|p
mult|mult|p
bien|bien4|p
et|et|p
tost|tost|p
##|##
por_ce_qe|por_ce_qe|p
travaillés|travaillés1|p
estoit|estoit1|p
.|.|p
il|il|p
##|##
dormi|dormi|p
jusq_à|jusq_à|p
tierce|tierce|p
,|,|p
lor|lor3|p
##|##
se|se|p
lieva|lieva|p
et|et|p
aparoilla|aparoilla|p
mult|mult|p
##|##
bien|bien4|p
et|et|p
bel|bel8|p
;|;|p
si|si|p
dist|dist|p
##|##
q’|q’1|p
il|il|p
voloit|voloit1|p
aler|aler1|p
achever|achever|p
##|##
sa|sa|p
besoigne|besoigne|p
.|.|p
et|et|p
quant|quant|p
##|##
ses|ses|p
conpaignons|conpaignons|p
hoïrent|hoïrent|p
ce|ce1|p
,|,|p
##|##
il|il1|p
horent|horent|p
mult|mult|p
grant|grant4|p
paor|paor|p
##|##
et|et|p
mult|mult|p
grant|grant4|p
doutance|doutance|p
de|de|p
##|##
li|li2|p
.|.|p
li|li|p
roi|roi|p
hoetes|hoetes|p
##|##
,|,|p
qe|qe|p
ce|ce1|p
a|a2|p
entendu|entendu1|p
##|##
,|,|p
s’|s’|p
en|en2|p
vint|vint1|p
à|à|p
##|##
jason|jason1|p
et|et|p
li|li2|p
dist|dist|p
mult|mult|p
##|##
de_bonerement|de_bonerement|p
en|en|p
tel|tel6|p
mainiere|mainiere|p
:|:|p
"|"||p
##|##
jason|jason|p
,|,|p
fist|fist|p
il|il|p
,|,|p
##|##
je|je|p
ne|ne|p
voudroie|voudroie|p
mie|mie|p
consentir|consentir|p
##|##
,|,|p
se|se2|p
destorner|destorner|p
le|le6|p
peüsse|peüsse|p
##|##
,|,|p
qe|qe3|p
tu|tu|p
alasses|alasses|p
à|à|p
##|##
ta|ta|p
destruicion|destruicion|p
et|et|p
à|à|p
ta|ta|p
##|##
mort|mort|p
por_ce_qe|por_ce_qe|p
blasmés|blasmés|p
en|en2|p
seroie|seroie|p
##|##
.|.|p
et|et|p
por_ce|por_ce|p
je|je|p
te|te|p
##|##
di|di|p
et|et|p
lou|lou|p
en|en|p
bone|bone|p
##|##
foi|foi|p
qe|qe3|p
tu|tu|p
au|au|p
colcos|colcos|p
##|##
ne|ne|p
doie|doie|p
ton|ton|p
pié|pié|p
metre|metre|p
##|##
car|car|p
,|,|p
se|se2|p
le|le6|p
fais|fais1|p
##|##
,|,|p
saches|saches|p
qe|qe3|p
se|se4|p
sera|sera|p
##|##
sans|sans|p
retorner|retorner|p
car|car|p
tu|tu|p
i|i|p
##|##
morais|morais|p
.|.|p
car|car|p
il|il1|p
sont|sont3|p
##|##
ja|ja|p
asés|asés|p
de|de|p
vaillant|vaillant|p
homes|homes|p
##|##
mors|mors|p
qi|qi|p
sont|sont3|p
alés|alés7|p
la|la|p
##|##
toison|toison|p
qerre|qerre|p
ni|ni|p
ne|ne|p
sont|sont3|p
##|##
jamés|jamés|p
repairiés|repairiés|p
arieres|arieres|p
.|.|p
si|si|p
##|##
saches|saches|p
qe|qe3|p
ce|ce|p
avient|avient|p
por_ce_qe|por_ce_qe|p
##|##
les|les|p
diex|diex1|p
i|i|p
ont|ont1|p
lor|lor2|p
##|##
garde|garde|p
mise|mise|p
et|et|p
establie|establie|p
en|en|p
##|##
tel|tel6|p
mainiere|mainiere|p
qi|qi1|p
ne|ne|p
vuelent|vuelent|p
##|##
qe|qe3|p
nuls|nuls|p
home|home|p
vivant|vivant|p
la|la1|p
##|##
puisse|puisse1|p
avoir|avoir|p
ni|ni|p
touchier|touchier|p
.|.|p
##|##
et|et|p
por_ce|por_ce|p
te|te|p
di|di|p
qe|qe3|p
##|##
,|,|p
se|se2|p
tu|tu|p
i|i|p
vais|vais|p
##|##
,|,|p
tu|tu|p
vais|vais|p
à|à|p
ta|ta|p
##|##
fin|fin1|p
.|.|p
je|je|p
endroit|endroit|p
moi|moi|p
##|##
ne|ne|p
te|te|p
doi|doi1|p
retenir|retenir|p
por_ce_qe|por_ce_qe|p
##|##
houtraje|houtraje|p
me|me|p
senbleroie|senbleroie|p
fer|fer1|p
.|.|p
##|##
vos|vos1|p
estes|estes1|p
sire|sire|p
de_l’|de_l’|p
aler|aler1|p
##|##
et|et|p
de_l’|de_l’|p
ester|ester|p
"|"||p
.|.|p
##|##
coment|coment|p
jason|jason|p
respondi|respondi|p
au|au|p
roi|roi1|p
##|##
oetes|oetes1|p
et|et|p
coment|coment|p
il|il|p
ala|ala|p
##|##
.|.|p
jason|jason|p
a|a2|p
mult|mult|p
bien|bien4|p
##|##
entenduz|entenduz|p
ce_qe|ce_qe|p
li|li|p
roi|roi|p
hoetes|hoetes|p
##|##
li|li2|p
a|a2|p
dit|dit1|p
mes|mes|p
noiant|noiant1|p
##|##
li|li2|p
touche|touche|p
por_ce_qe|por_ce_qe|p
aler|aler|p
velt|velt|p
##|##
en|en|p
toutes|toutes|p
guises|guises|p
:|:|p
ja|ja|p
por|por|p
##|##
couse|couse|p
qe|qe|p
dite|dite|p
li|li2|p
soit|soit2|p
##|##
ne|ne|p
remandra|remandra|p
.|.|p
il|il|p
respondi|respondi|p
##|##
au|au|p
roi|roi1|p
à|à|p
brief|brief|p
mos|mos|p
##|##
:|:|p
"|"||p
sire|sire|p
,|,|p
fist|fist|p
il|il|p
##|##
,|,|p
de|de|p
ce_qe|ce_qe|p
vos|vos1|p
m’|m’|p
##|##
avés|avés|p
dit|dit1|p
vos|vos|p
merci|merci|p
je|je|p
##|##
asés|asés|p
mes|mes|p
je|je|p
vos|vos|p
di|di|p
##|##
qe|qe3|p
ma|ma|p
volonté|volonté|p
est|est1|p
tele|tele|p
##|##
qe|qe3|p
aler|aler|p
u|u|p
voil|voil|p
en|en|p
##|##
toute|toute|p
guises|guises|p
"|"||p
.|.|p
adonc|adonc|p
##|##
hoïsi|hoïsi|p
jason|jason|p
de_la|de_la|p
cité|cité|p
avec|avec|p
##|##
ses|ses1|p
conpaignons|conpaignons1|p
.|.|p
les|les|p
aut|aut2|p
##|##
barons|barons2|p
le|le|p
roi|roi1|p
hoetes|hoetes1|p
li|li2|p
##|##
firent|firent|p
conpaignie|conpaignie|p
jusque_au|jusque_au|p
rivaje|rivaje|p
par|par|p
##|##
ont|ont2|p
il|il|p
devoit|devoit|p
passer|passer|p
un|un|p
##|##
petit|petit|p
bras|bras|p
de|de|p
mer|mer|p
salee|salee|p
##|##
qui|qui|p
nen|nen|p
estoit|estoit1|p
gueres|gueres|p
plus|plus|p
##|##
large|large|p
de|de|p
demie|demie|p
lieve|lieve|p
,|,|p
##|##
car|car|p
l’|l’1|p
isle|isle|p
où|où|p
li|li|p
##|##
monton|monton|p
estoit|estoit|p
ert|ert|p
de_l’|de_l’|p
autre|autre4|p
##|##
part|part|p
mult|mult|p
belle|belle|p
et|et|p
riche|riche|p
##|##
selonc|selonc|p
sa|sa|p
grandor|grandor|p
.|.|p
lor|lor3|p
##|##
qe|qe|p
jason|jason|p
fu|fu3|p
sor_le|sor_le|p
rivaje|rivaje|p
##|##
,|,|p
si|si|p
s’|s’|p
arma|arma|p
de|de|p
##|##
toutes|toutes|p
armes|armes|p
;|;|p
si|si|p
furent|furent|p
à|à|p
##|##
lui|lui|p
armer|armer|p
maintes|maintes|p
riches|riches1|p
barons|barons2|p
##|##
et|et|p
chevaliers|chevaliers2|p
dou|dou|p
païs|païs|p
.|.|p
##|##
hercules|hercules|p
et|et|p
ses|ses|p
conpaignons|conpaignons|p
i|i|p
##|##
furent|furent|p
ausi|ausi|p
.|.|p
il|il|p
chausa|chausa|p
##|##
primierement|primierement|p
ses|ses2|p
genoillieres|genoillieres|p
qe|qe|p
belle|belle1|p
##|##
et|et|p
riches|riches|p
estoient|estoient|p
mult|mult|p
durement|durement|p
##|##
,|,|p
tels|tels|p
qe|qe3|p
nuls|nuls|p
homes|homes2|p
##|##
ne|ne|p
vit|vit|p
jamés|jamés|p
les|les|p
paroilles|paroilles|p
##|##
.|.|p
aprés|aprés1|p
vesti|vesti|p
son|son1|p
blanc|blanc1|p
##|##
auberc|auberc|p
menuement|menuement|p
maillés|maillés|p
de|de|p
fort|fort2|p
##|##
mailles|mailles|p
et|et|p
serrees|serrees|p
.|.|p
aprés|aprés1|p
##|##
li|li2|p
asistrent|asistrent|p
son|son1|p
hiaumes|hiaumes|p
de_sor|de_sor|p
##|##
son|son1|p
chief|chief1|p
,|,|p
cler|cler1|p
et|et|p
##|##
luisant|luisant|p
et|et|p
qi|qi|p
mult|mult|p
estoit|estoit1|p
##|##
biau|biau|p
et|et|p
bien|bien4|p
seant|seant|p
:|:|p
le|le|p
##|##
cercle|cercle|p
d_entor|d_entor|p
estoit|estoit2|p
d’|d’|p
or|or1|p
##|##
hovréz|hovréz|p
mult|mult|p
soutilment|soutilment|p
as|as|p
letres|letres|p
##|##
qi|qi|p
disoient|disoient|p
tos|tos1|p
les|les|p
nons|nons|p
##|##
as|as|p
diex|diex|p
;|;|p
le|le|p
nasel|nasel|p
estoit|estoit|p
##|##
d’|d’|p
une|une|p
piere|piere|p
qi|qi|p
honide|honide|p
##|##
estoit|estoit2|p
apellee|apellee|p
,|,|p
de|de|p
mult|mult|p
##|##
grant|grant4|p
vaillance|vaillance|p
.|.|p
puis|puis|p
li|li2|p
##|##
ont|ont1|p
seint|seint|p
son|son1|p
blant|blant|p
d’|d’|p
##|##
acier|acier1|p
qi|qi|p
estoit|estoit1|p
cler|cler|p
et|et|p
##|##
bien|bien4|p
trenchant|trenchant|p
.|.|p
à|à|p
son|son1|p
##|##
coul|coul|p
pendi|pendi|p
il|il|p
un|un|p
escu|escu|p
##|##
d’|d’|p
olifant|olifant|p
mult|mult|p
fort|fort1|p
et|et|p
##|##
leugier|leugier|p
et|et|p
bien|bien4|p
hovrés|hovrés2|p
.|.|p
##|##
aprés|aprés1|p
li|li2|p
baillirent|baillirent|p
un|un|p
espiés|espiés|p
##|##
bon|bon1|p
et|et|p
bel|bel1|p
et|et|p
trenchant|trenchant|p
##|##
et|et|p
agusiéz|agusiéz|p
.|.|p
et|et|p
quant|quant|p
##|##
il|il|p
fu|fu1|p
ensi|ensi|p
aparoillés|aparoillés4|p
et|et|p
##|##
atornés|atornés|p
,|,|p
il|il|p
prist|prist|p
conjé|conjé|p
##|##
de|de|p
tos|tos5|p
mes|mes|p
au|au|p
partir|partir|p
##|##
baisa|baisa|p
il|il|p
et|et|p
acoula|acoula|p
hercules|hercules1|p
##|##
plus|plus|p
de|de|p
c|c|p
fois|fois|p
;|;|p
ses|ses|p
##|##
conpaignons|conpaignons|p
et|et|p
sa|sa|p
mainee|mainee|p
,|,|p
##|##
qi|qi|p
ensi|ensi|p
l’|l’5|p
en|en2|p
virent|virent|p
##|##
aler|aler|p
,|,|p
en|en2|p
font|font|p
mult|mult|p
##|##
grant|grant1|p
duel|duel1|p
et|et|p
mult|mult|p
morne|morne|p
##|##
chiere|chiere|p
car|car|p
il|il1|p
ont|ont|p
de|de|p
##|##
li|li2|p
mult|mult|p
grant|grant4|p
paor|paor|p
.|.|p
##|##
et|et|p
quant|quant|p
il|il|p
ot|ot1|p
ensi|ensi|p
##|##
conjé|conjé|p
pris|pris1|p
de|de|p
tos|tos5|p
,|,|p
##|##
il|il|p
entra|entra|p
en|en|p
un|un|p
batel|batel1|p
##|##
sans|sans|p
nulle|nulle|p
autre|autre4|p
conpaignie|conpaignie|p
;|;|p
si|si|p
##|##
ne|ne|p
mena|mena|p
adonc|adonc|p
cheval|cheval|p
avec|avec|p
